# accuracy,activation,structure,init_learning_rate,learning_type,regulizer,model
79.96545768566494,tanh,63-18-8-27,0.0061,constant,0.09,
79.96545768566494,tanh,63-51-39-27,0.0001,adaptive,0.0,
79.96545768566494,tanh,63-51-39-27,0.0011,constant,0.06,
79.96545768566494,tanh,63-51-39-27,0.0021,constant,0.09,
79.96545768566494,tanh,63-51-39-27,0.0021,adaptive,0.0,
79.96545768566494,tanh,63-51-39-27,0.0021,adaptive,0.045,
79.96545768566494,tanh,63-51-39-27,0.0031,constant,0.06,
79.96545768566494,tanh,63-51-39-27,0.0031,adaptive,0.015,
79.96545768566494,tanh,63-51-39-27,0.0041,constant,0.0,
79.96545768566494,tanh,63-51-39-27,0.0051,constant,0.045,
79.96545768566494,tanh,63-51-39-27,0.0051,adaptive,0.03,
79.96545768566494,tanh,63-51-39-27,0.0051,adaptive,0.075,
79.96545768566494,tanh,63-51-39-27,0.0061,constant,0.03,
79.96545768566494,tanh,63-42-27-27,0.0001,constant,0.06,
79.96545768566494,tanh,63-42-27-27,0.0011,adaptive,0.105,
79.96545768566494,tanh,63-42-27-27,0.0021,constant,0.045,
79.96545768566494,tanh,63-42-27-27,0.0021,constant,0.105,
79.96545768566494,tanh,63-42-27-27,0.0071,adaptive,0.06,
79.96545768566494,logistic,63-18-27,0.0051,constant,0.0,
79.96545768566494,logistic,63-18-27,0.0061,constant,0.015,
79.96545768566494,logistic,63-36-27,0.0041,constant,0.0,
79.96545768566494,logistic,63-18-8-27,0.0031,constant,0.105,
79.96545768566494,logistic,63-18-8-27,0.0041,adaptive,0.105,
79.96545768566494,logistic,63-18-8-27,0.0071,adaptive,0.0,
79.96545768566494,logistic,63-18-8-27,0.0071,adaptive,0.09,
79.96545768566494,logistic,63-42-27-27,0.0011,adaptive,0.03,
79.96545768566494,logistic,63-42-27-27,0.0061,adaptive,0.03,
79.96545768566494,relu,63-18-27,0.0001,constant,0.06,
79.96545768566494,relu,63-18-27,0.0001,adaptive,0.045,
79.96545768566494,relu,63-18-27,0.0011,constant,0.015,
79.96545768566494,relu,63-18-27,0.0011,constant,0.03,
79.96545768566494,relu,63-18-27,0.0021,constant,0.03,
79.96545768566494,relu,63-18-27,0.0031,constant,0.105,
79.96545768566494,relu,63-18-27,0.0041,constant,0.06,
79.96545768566494,relu,63-36-27,0.0001,constant,0.015,
79.96545768566494,relu,63-36-27,0.0001,adaptive,0.0,
79.96545768566494,relu,63-36-27,0.0001,adaptive,0.015,
79.96545768566494,relu,63-36-27,0.0011,constant,0.09,
79.96545768566494,relu,63-51-39-27,0.0011,constant,0.075,
79.96545768566494,relu,63-51-39-27,0.0021,constant,0.045,
79.96545768566494,relu,63-51-39-27,0.0041,adaptive,0.0,
79.96545768566494,relu,63-51-39-27,0.0061,constant,0.0,
79.96545768566494,relu,63-42-27-27,0.0001,constant,0.045,
79.96545768566494,relu,63-42-27-27,0.0001,adaptive,0.09,
79.96545768566494,relu,63-42-27-27,0.0011,constant,0.075,
79.96545768566494,relu,63-42-27-27,0.0031,constant,0.03,
79.96545768566494,relu,63-42-27-27,0.0041,constant,0.015,
79.96545768566494,relu,63-42-27-27,0.0051,constant,0.06,
79.96545768566494,relu,63-42-27-27,0.0061,constant,0.075,
79.96545768566494,relu,63-42-27-27,0.0071,constant,0.0,
79.79274611398964,tanh,63-18-27,0.0001,constant,0.03,
79.79274611398964,tanh,63-18-27,0.0011,adaptive,0.0,
79.79274611398964,tanh,63-18-27,0.0021,constant,0.015,
79.79274611398964,tanh,63-18-27,0.0021,adaptive,0.015,
79.79274611398964,tanh,63-36-27,0.0001,adaptive,0.045,
79.79274611398964,tanh,63-36-27,0.0011,constant,0.0,
79.79274611398964,tanh,63-18-8-27,0.0001,constant,0.045,
79.79274611398964,tanh,63-18-8-27,0.0051,adaptive,0.075,
79.79274611398964,tanh,63-51-39-27,0.0021,adaptive,0.03,
79.79274611398964,tanh,63-51-39-27,0.0071,constant,0.0,
79.79274611398964,tanh,63-51-39-27,0.0071,adaptive,0.09,
79.79274611398964,tanh,63-42-27-27,0.0031,adaptive,0.075,
79.79274611398964,tanh,63-42-27-27,0.0071,constant,0.03,
79.79274611398964,tanh,63-42-27-27,0.0071,constant,0.075,
79.79274611398964,tanh,63-42-27-27,0.0071,adaptive,0.09,
79.79274611398964,logistic,63-18-27,0.0031,constant,0.03,
79.79274611398964,logistic,63-36-27,0.0051,adaptive,0.0,
79.79274611398964,logistic,63-36-27,0.0071,constant,0.0,
79.79274611398964,logistic,63-18-8-27,0.0001,constant,0.105,
79.79274611398964,logistic,63-18-8-27,0.0041,constant,0.045,
79.79274611398964,logistic,63-18-8-27,0.0051,adaptive,0.06,
79.79274611398964,logistic,63-18-8-27,0.0071,constant,0.075,
79.79274611398964,logistic,63-51-39-27,0.0001,adaptive,0.0,
79.79274611398964,logistic,63-42-27-27,0.0031,adaptive,0.015,
79.79274611398964,relu,63-18-27,0.0001,constant,0.045,
79.79274611398964,relu,63-18-27,0.0011,adaptive,0.045,
79.79274611398964,relu,63-18-27,0.0021,adaptive,0.105,
79.79274611398964,relu,63-18-27,0.0031,adaptive,0.03,
79.79274611398964,relu,63-18-27,0.0041,adaptive,0.015,
79.79274611398964,relu,63-36-27,0.0021,adaptive,0.045,
79.79274611398964,relu,63-36-27,0.0041,adaptive,0.0,
79.79274611398964,relu,63-18-8-27,0.0021,constant,0.09,
79.79274611398964,relu,63-51-39-27,0.0011,adaptive,0.045,
79.79274611398964,relu,63-51-39-27,0.0011,adaptive,0.075,
79.79274611398964,relu,63-51-39-27,0.0021,adaptive,0.03,
79.79274611398964,relu,63-51-39-27,0.0041,constant,0.075,
79.79274611398964,relu,63-51-39-27,0.0051,constant,0.015,
79.79274611398964,relu,63-51-39-27,0.0071,adaptive,0.015,
79.79274611398964,relu,63-51-39-27,0.0071,adaptive,0.045,
79.79274611398964,relu,63-42-27-27,0.0011,adaptive,0.015,
79.79274611398964,relu,63-42-27-27,0.0021,constant,0.03,
79.79274611398964,relu,63-42-27-27,0.0031,adaptive,0.105,
79.79274611398964,relu,63-42-27-27,0.0041,adaptive,0.06,
79.79274611398964,relu,63-42-27-27,0.0061,adaptive,0.045,
79.62003454231433,tanh,63-18-27,0.0041,adaptive,0.03,
79.62003454231433,tanh,63-36-27,0.0001,constant,0.0,
79.62003454231433,tanh,63-18-8-27,0.0031,adaptive,0.105,
79.62003454231433,tanh,63-18-8-27,0.0041,adaptive,0.03,
79.62003454231433,tanh,63-18-8-27,0.0041,adaptive,0.06,
79.62003454231433,tanh,63-18-8-27,0.0041,adaptive,0.09,
79.62003454231433,tanh,63-18-8-27,0.0071,constant,0.03,
79.62003454231433,tanh,63-18-8-27,0.0071,adaptive,0.015,
79.62003454231433,tanh,63-42-27-27,0.0031,adaptive,0.0,
79.62003454231433,tanh,63-42-27-27,0.0041,adaptive,0.015,
79.62003454231433,tanh,63-42-27-27,0.0061,constant,0.03,
79.62003454231433,logistic,63-18-27,0.0001,constant,0.015,
79.62003454231433,logistic,63-18-27,0.0071,constant,0.015,
79.62003454231433,logistic,63-18-8-27,0.0011,constant,0.105,
79.62003454231433,logistic,63-18-8-27,0.0011,adaptive,0.015,
79.62003454231433,logistic,63-18-8-27,0.0011,adaptive,0.075,
79.62003454231433,logistic,63-18-8-27,0.0051,adaptive,0.03,
79.62003454231433,logistic,63-18-8-27,0.0061,adaptive,0.06,
79.62003454231433,logistic,63-18-8-27,0.0071,adaptive,0.06,
79.62003454231433,logistic,63-51-39-27,0.0051,adaptive,0.015,
79.62003454231433,relu,63-18-27,0.0021,adaptive,0.045,
79.62003454231433,relu,63-18-27,0.0031,constant,0.0,
79.62003454231433,relu,63-18-27,0.0041,constant,0.09,
79.62003454231433,relu,63-18-27,0.0071,adaptive,0.015,
79.62003454231433,relu,63-36-27,0.0011,constant,0.015,
79.62003454231433,relu,63-51-39-27,0.0001,constant,0.105,
79.62003454231433,relu,63-51-39-27,0.0001,adaptive,0.015,
79.62003454231433,relu,63-51-39-27,0.0001,adaptive,0.105,
79.62003454231433,relu,63-51-39-27,0.0011,constant,0.03,
79.62003454231433,relu,63-51-39-27,0.0041,adaptive,0.075,
79.62003454231433,relu,63-51-39-27,0.0061,constant,0.06,
79.62003454231433,relu,63-51-39-27,0.0061,constant,0.09,
79.62003454231433,relu,63-42-27-27,0.0041,adaptive,0.03,
79.62003454231433,relu,63-42-27-27,0.0051,adaptive,0.0,
79.62003454231433,relu,63-42-27-27,0.0061,adaptive,0.06,
79.62003454231433,relu,63-42-27-27,0.0061,adaptive,0.09,
79.62003454231433,relu,63-42-27-27,0.0071,constant,0.075,
79.44732297063904,tanh,63-18-27,0.0051,constant,0.045,
79.44732297063904,tanh,63-18-27,0.0071,constant,0.0,
79.44732297063904,tanh,63-36-27,0.0061,constant,0.075,
79.44732297063904,tanh,63-18-8-27,0.0001,constant,0.0,
79.44732297063904,tanh,63-18-8-27,0.0001,constant,0.06,
79.44732297063904,tanh,63-18-8-27,0.0001,adaptive,0.0,
79.44732297063904,tanh,63-18-8-27,0.0031,constant,0.105,
79.44732297063904,tanh,63-18-8-27,0.0051,constant,0.105,
79.44732297063904,tanh,63-18-8-27,0.0051,adaptive,0.105,
79.44732297063904,tanh,63-18-8-27,0.0061,constant,0.06,
79.44732297063904,tanh,63-18-8-27,0.0061,adaptive,0.105,
79.44732297063904,tanh,63-18-8-27,0.0071,constant,0.0,
79.44732297063904,tanh,63-51-39-27,0.0021,constant,0.0,
79.44732297063904,tanh,63-51-39-27,0.0051,adaptive,0.015,
79.44732297063904,tanh,63-51-39-27,0.0061,adaptive,0.03,
79.44732297063904,tanh,63-42-27-27,0.0031,constant,0.0,
79.44732297063904,tanh,63-42-27-27,0.0041,adaptive,0.045,
79.44732297063904,tanh,63-42-27-27,0.0071,constant,0.045,
79.44732297063904,logistic,63-18-27,0.0071,adaptive,0.06,
79.44732297063904,logistic,63-36-27,0.0001,constant,0.0,
79.44732297063904,logistic,63-18-8-27,0.0011,adaptive,0.06,
79.44732297063904,logistic,63-18-8-27,0.0031,adaptive,0.0,
79.44732297063904,logistic,63-18-8-27,0.0031,adaptive,0.045,
79.44732297063904,logistic,63-18-8-27,0.0031,adaptive,0.09,
79.44732297063904,logistic,63-18-8-27,0.0041,adaptive,0.06,
79.44732297063904,logistic,63-18-8-27,0.0051,constant,0.045,
79.44732297063904,logistic,63-18-8-27,0.0051,adaptive,0.09,
79.44732297063904,logistic,63-51-39-27,0.0041,adaptive,0.0,
79.44732297063904,logistic,63-51-39-27,0.0061,adaptive,0.0,
79.44732297063904,logistic,63-42-27-27,0.0011,constant,0.0,
79.44732297063904,logistic,63-42-27-27,0.0031,constant,0.015,
79.44732297063904,logistic,63-42-27-27,0.0041,constant,0.0,
79.44732297063904,relu,63-18-27,0.0011,constant,0.0,
79.44732297063904,relu,63-18-27,0.0021,constant,0.09,
79.44732297063904,relu,63-18-27,0.0051,constant,0.0,
79.44732297063904,relu,63-36-27,0.0001,constant,0.0,
79.44732297063904,relu,63-36-27,0.0011,adaptive,0.03,
79.44732297063904,relu,63-36-27,0.0051,adaptive,0.0,
79.44732297063904,relu,63-36-27,0.0061,adaptive,0.0,
79.44732297063904,relu,63-51-39-27,0.0001,constant,0.0,
79.44732297063904,relu,63-51-39-27,0.0001,constant,0.015,
79.44732297063904,relu,63-51-39-27,0.0021,adaptive,0.09,
79.44732297063904,relu,63-51-39-27,0.0031,adaptive,0.045,
79.44732297063904,relu,63-51-39-27,0.0041,adaptive,0.06,
79.44732297063904,relu,63-51-39-27,0.0061,constant,0.105,
79.44732297063904,relu,63-42-27-27,0.0001,constant,0.03,
79.44732297063904,relu,63-42-27-27,0.0001,constant,0.06,
79.44732297063904,relu,63-42-27-27,0.0011,adaptive,0.0,
79.44732297063904,relu,63-42-27-27,0.0011,adaptive,0.09,
79.44732297063904,relu,63-42-27-27,0.0021,adaptive,0.105,
79.44732297063904,relu,63-42-27-27,0.0031,constant,0.06,
79.44732297063904,relu,63-42-27-27,0.0051,constant,0.015,
79.44732297063904,relu,63-42-27-27,0.0051,constant,0.105,
79.44732297063904,relu,63-42-27-27,0.0051,adaptive,0.045,
79.44732297063904,relu,63-42-27-27,0.0061,constant,0.03,
79.27461139896373,tanh,63-36-27,0.0011,adaptive,0.015,
79.27461139896373,tanh,63-36-27,0.0051,adaptive,0.0,
79.27461139896373,tanh,63-18-8-27,0.0011,constant,0.06,
79.27461139896373,tanh,63-18-8-27,0.0041,constant,0.06,
79.27461139896373,tanh,63-18-8-27,0.0051,constant,0.03,
79.27461139896373,tanh,63-51-39-27,0.0001,constant,0.0,
79.27461139896373,tanh,63-51-39-27,0.0071,constant,0.015,
79.27461139896373,tanh,63-42-27-27,0.0011,adaptive,0.09,
79.27461139896373,tanh,63-42-27-27,0.0031,adaptive,0.06,
79.27461139896373,logistic,63-18-27,0.0021,adaptive,0.03,
79.27461139896373,logistic,63-18-27,0.0071,constant,0.06,
79.27461139896373,logistic,63-36-27,0.0021,constant,0.0,
79.27461139896373,logistic,63-18-8-27,0.0011,constant,0.075,
79.27461139896373,logistic,63-18-8-27,0.0041,adaptive,0.075,
79.27461139896373,logistic,63-18-8-27,0.0051,constant,0.075,
79.27461139896373,logistic,63-18-8-27,0.0061,constant,0.09,
79.27461139896373,logistic,63-18-8-27,0.0071,adaptive,0.075,
79.27461139896373,logistic,63-51-39-27,0.0021,constant,0.0,
79.27461139896373,logistic,63-51-39-27,0.0031,constant,0.0,
79.27461139896373,logistic,63-42-27-27,0.0021,constant,0.03,
79.27461139896373,logistic,63-42-27-27,0.0051,adaptive,0.03,
79.27461139896373,relu,63-18-27,0.0001,adaptive,0.03,
79.27461139896373,relu,63-18-27,0.0031,adaptive,0.015,
79.27461139896373,relu,63-18-27,0.0031,adaptive,0.045,
79.27461139896373,relu,63-18-27,0.0051,constant,0.09,
79.27461139896373,relu,63-18-27,0.0051,adaptive,0.03,
79.27461139896373,relu,63-18-27,0.0061,constant,0.0,
79.27461139896373,relu,63-18-27,0.0071,adaptive,0.09,
79.27461139896373,relu,63-36-27,0.0011,adaptive,0.015,
79.27461139896373,relu,63-36-27,0.0061,constant,0.015,
79.27461139896373,relu,63-51-39-27,0.0051,adaptive,0.015,
79.27461139896373,relu,63-42-27-27,0.0011,constant,0.09,
79.27461139896373,relu,63-42-27-27,0.0011,adaptive,0.06,
79.27461139896373,relu,63-42-27-27,0.0041,constant,0.105,
79.27461139896373,relu,63-42-27-27,0.0051,adaptive,0.015,
79.27461139896373,relu,63-42-27-27,0.0051,adaptive,0.06,
79.10189982728842,tanh,63-18-8-27,0.0001,constant,0.015,
79.10189982728842,tanh,63-18-8-27,0.0001,adaptive,0.075,
79.10189982728842,tanh,63-18-8-27,0.0011,adaptive,0.06,
79.10189982728842,tanh,63-18-8-27,0.0021,adaptive,0.06,
79.10189982728842,tanh,63-18-8-27,0.0041,constant,0.045,
79.10189982728842,tanh,63-18-8-27,0.0061,constant,0.105,
79.10189982728842,tanh,63-18-8-27,0.0061,adaptive,0.09,
79.10189982728842,tanh,63-51-39-27,0.0061,constant,0.105,
79.10189982728842,tanh,63-42-27-27,0.0001,adaptive,0.0,
79.10189982728842,tanh,63-42-27-27,0.0031,constant,0.045,
79.10189982728842,logistic,63-18-27,0.0071,adaptive,0.015,
79.10189982728842,logistic,63-18-8-27,0.0011,adaptive,0.105,
79.10189982728842,logistic,63-18-8-27,0.0051,constant,0.105,
79.10189982728842,logistic,63-18-8-27,0.0061,constant,0.045,
79.10189982728842,logistic,63-42-27-27,0.0031,adaptive,0.0,
79.10189982728842,logistic,63-42-27-27,0.0051,constant,0.0,
79.10189982728842,relu,63-18-27,0.0051,adaptive,0.075,
79.10189982728842,relu,63-18-27,0.0061,adaptive,0.0,
79.10189982728842,relu,63-51-39-27,0.0021,constant,0.09,
79.10189982728842,relu,63-51-39-27,0.0041,constant,0.03,
79.10189982728842,relu,63-42-27-27,0.0021,adaptive,0.06,
79.10189982728842,relu,63-42-27-27,0.0051,adaptive,0.105,
79.10189982728842,relu,63-42-27-27,0.0071,adaptive,0.03,
79.10189982728842,relu,63-42-27-27,0.0071,adaptive,0.09,
78.92918825561313,tanh,63-18-8-27,0.0011,constant,0.105,
78.92918825561313,tanh,63-18-8-27,0.0021,constant,0.06,
78.92918825561313,tanh,63-18-8-27,0.0021,constant,0.105,
78.92918825561313,tanh,63-18-8-27,0.0061,adaptive,0.06,
78.92918825561313,tanh,63-18-8-27,0.0071,constant,0.015,
78.92918825561313,tanh,63-51-39-27,0.0011,adaptive,0.0,
78.92918825561313,logistic,63-18-27,0.0021,adaptive,0.0,
78.92918825561313,logistic,63-18-27,0.0021,adaptive,0.045,
78.92918825561313,logistic,63-18-8-27,0.0021,adaptive,0.06,
78.92918825561313,logistic,63-18-8-27,0.0041,adaptive,0.045,
78.92918825561313,logistic,63-18-8-27,0.0061,constant,0.105,
78.92918825561313,logistic,63-42-27-27,0.0021,adaptive,0.0,
78.92918825561313,logistic,63-42-27-27,0.0071,adaptive,0.0,
78.92918825561313,relu,63-18-27,0.0001,adaptive,0.015,
78.92918825561313,relu,63-18-27,0.0021,constant,0.06,
78.92918825561313,relu,63-18-27,0.0021,constant,0.075,
78.92918825561313,relu,63-18-27,0.0021,constant,0.105,
78.92918825561313,relu,63-18-27,0.0041,constant,0.0,
78.92918825561313,relu,63-18-27,0.0041,adaptive,0.03,
78.92918825561313,relu,63-18-27,0.0051,constant,0.03,
78.92918825561313,relu,63-18-27,0.0071,constant,0.06,
78.92918825561313,relu,63-18-8-27,0.0001,adaptive,0.045,
78.92918825561313,relu,63-51-39-27,0.0011,adaptive,0.03,
78.92918825561313,relu,63-51-39-27,0.0031,constant,0.03,
78.92918825561313,relu,63-42-27-27,0.0031,adaptive,0.03,
78.92918825561313,relu,63-42-27-27,0.0041,constant,0.03,
78.92918825561313,relu,63-42-27-27,0.0061,adaptive,0.075,
78.75647668393782,tanh,63-18-27,0.0051,adaptive,0.0,
78.75647668393782,tanh,63-18-27,0.0051,adaptive,0.015,
78.75647668393782,tanh,63-18-27,0.0061,adaptive,0.045,
78.75647668393782,tanh,63-36-27,0.0051,adaptive,0.03,
78.75647668393782,tanh,63-18-8-27,0.0001,adaptive,0.09,
78.75647668393782,tanh,63-18-8-27,0.0041,constant,0.075,
78.75647668393782,tanh,63-18-8-27,0.0041,adaptive,0.105,
78.75647668393782,tanh,63-18-8-27,0.0051,adaptive,0.06,
78.75647668393782,tanh,63-42-27-27,0.0021,adaptive,0.03,
78.75647668393782,tanh,63-42-27-27,0.0071,adaptive,0.015,
78.75647668393782,logistic,63-18-8-27,0.0001,constant,0.015,
78.75647668393782,logistic,63-18-8-27,0.0001,adaptive,0.06,
78.75647668393782,logistic,63-18-8-27,0.0011,adaptive,0.09,
78.75647668393782,logistic,63-18-8-27,0.0021,constant,0.06,
78.75647668393782,logistic,63-18-8-27,0.0041,constant,0.105,
78.75647668393782,logistic,63-18-8-27,0.0071,constant,0.045,
78.75647668393782,logistic,63-18-8-27,0.0071,constant,0.06,
78.75647668393782,logistic,63-42-27-27,0.0001,constant,0.0,
78.75647668393782,relu,63-18-27,0.0001,adaptive,0.0,
78.75647668393782,relu,63-18-27,0.0011,constant,0.105,
78.75647668393782,relu,63-18-8-27,0.0021,constant,0.0,
78.75647668393782,relu,63-18-8-27,0.0061,adaptive,0.09,
78.75647668393782,relu,63-18-8-27,0.0071,constant,0.015,
78.75647668393782,relu,63-51-39-27,0.0001,constant,0.06,
78.75647668393782,relu,63-42-27-27,0.0021,adaptive,0.0,
78.75647668393782,relu,63-42-27-27,0.0031,adaptive,0.0,
78.75647668393782,relu,63-42-27-27,0.0051,adaptive,0.09,
78.75647668393782,relu,63-42-27-27,0.0061,adaptive,0.015,
78.58376511226253,tanh,63-18-8-27,0.0001,constant,0.105,
78.58376511226253,tanh,63-18-8-27,0.0011,constant,0.03,
78.58376511226253,tanh,63-18-8-27,0.0021,adaptive,0.015,
78.58376511226253,tanh,63-18-8-27,0.0031,constant,0.03,
78.58376511226253,tanh,63-18-8-27,0.0041,constant,0.105,
78.58376511226253,tanh,63-18-8-27,0.0041,adaptive,0.0,
78.58376511226253,tanh,63-18-8-27,0.0051,constant,0.09,
78.58376511226253,tanh,63-18-8-27,0.0061,constant,0.015,
78.58376511226253,tanh,63-18-8-27,0.0071,constant,0.105,
78.58376511226253,tanh,63-18-8-27,0.0071,adaptive,0.075,
78.58376511226253,tanh,63-42-27-27,0.0071,constant,0.015,
78.58376511226253,logistic,63-18-27,0.0031,constant,0.0,
78.58376511226253,logistic,63-18-8-27,0.0001,constant,0.03,
78.58376511226253,logistic,63-18-8-27,0.0001,adaptive,0.09,
78.58376511226253,logistic,63-18-8-27,0.0021,constant,0.075,
78.58376511226253,logistic,63-18-8-27,0.0021,constant,0.09,
78.58376511226253,logistic,63-18-8-27,0.0041,adaptive,0.03,
78.58376511226253,logistic,63-18-8-27,0.0051,constant,0.0,
78.58376511226253,logistic,63-18-8-27,0.0061,constant,0.075,
78.58376511226253,logistic,63-18-8-27,0.0071,adaptive,0.105,
78.58376511226253,logistic,63-51-39-27,0.0011,constant,0.0,
78.58376511226253,logistic,63-51-39-27,0.0031,constant,0.015,
78.58376511226253,logistic,63-51-39-27,0.0051,constant,0.0,
78.58376511226253,logistic,63-42-27-27,0.0021,constant,0.0,
78.58376511226253,relu,63-18-27,0.0021,adaptive,0.075,
78.58376511226253,relu,63-18-27,0.0031,adaptive,0.09,
78.58376511226253,relu,63-18-27,0.0051,adaptive,0.105,
78.58376511226253,relu,63-18-8-27,0.0031,constant,0.015,
78.58376511226253,relu,63-42-27-27,0.0021,constant,0.105,
78.41105354058722,tanh,63-18-27,0.0001,adaptive,0.0,
78.41105354058722,tanh,63-18-8-27,0.0001,adaptive,0.015,
78.41105354058722,tanh,63-18-8-27,0.0001,adaptive,0.03,
78.41105354058722,tanh,63-18-8-27,0.0021,adaptive,0.0,
78.41105354058722,tanh,63-18-8-27,0.0021,adaptive,0.105,
78.41105354058722,tanh,63-18-8-27,0.0031,constant,0.075,
78.41105354058722,tanh,63-18-8-27,0.0051,adaptive,0.015,
78.41105354058722,tanh,63-18-8-27,0.0061,adaptive,0.015,
78.41105354058722,tanh,63-18-8-27,0.0071,adaptive,0.03,
78.41105354058722,logistic,63-18-8-27,0.0021,adaptive,0.0,
78.41105354058722,logistic,63-18-8-27,0.0041,constant,0.03,
78.41105354058722,logistic,63-18-8-27,0.0071,constant,0.015,
78.41105354058722,logistic,63-51-39-27,0.0021,adaptive,0.0,
78.41105354058722,logistic,63-51-39-27,0.0051,adaptive,0.0,
78.41105354058722,relu,63-18-27,0.0011,adaptive,0.09,
78.41105354058722,relu,63-18-27,0.0041,constant,0.015,
78.41105354058722,relu,63-18-27,0.0051,constant,0.075,
78.41105354058722,relu,63-18-27,0.0061,adaptive,0.03,
78.41105354058722,relu,63-18-27,0.0061,adaptive,0.105,
78.41105354058722,relu,63-42-27-27,0.0021,constant,0.045,
78.41105354058722,relu,63-42-27-27,0.0041,constant,0.0,
78.41105354058722,relu,63-42-27-27,0.0061,constant,0.06,
78.41105354058722,relu,63-42-27-27,0.0071,adaptive,0.045,
78.41105354058722,relu,63-42-27-27,0.0071,adaptive,0.105,
78.23834196891191,tanh,63-18-8-27,0.0001,constant,0.09,
78.23834196891191,tanh,63-18-8-27,0.0011,constant,0.075,
78.23834196891191,tanh,63-18-8-27,0.0011,adaptive,0.09,
78.23834196891191,tanh,63-18-8-27,0.0031,constant,0.045,
78.23834196891191,tanh,63-18-8-27,0.0031,adaptive,0.0,
78.23834196891191,tanh,63-18-8-27,0.0041,adaptive,0.045,
78.23834196891191,logistic,63-18-27,0.0011,adaptive,0.0,
78.23834196891191,logistic,63-18-8-27,0.0021,adaptive,0.015,
78.23834196891191,logistic,63-18-8-27,0.0021,adaptive,0.045,
78.23834196891191,logistic,63-18-8-27,0.0051,adaptive,0.075,
78.23834196891191,logistic,63-18-8-27,0.0061,constant,0.06,
78.23834196891191,logistic,63-18-8-27,0.0061,adaptive,0.105,
78.23834196891191,logistic,63-51-39-27,0.0071,adaptive,0.0,
78.23834196891191,relu,63-18-27,0.0011,adaptive,0.0,
78.23834196891191,relu,63-18-27,0.0031,constant,0.06,
78.23834196891191,relu,63-18-27,0.0051,constant,0.045,
78.23834196891191,relu,63-18-27,0.0071,constant,0.075,
78.23834196891191,relu,63-36-27,0.0011,constant,0.0,
78.23834196891191,relu,63-18-8-27,0.0011,constant,0.0,
78.23834196891191,relu,63-18-8-27,0.0041,constant,0.03,
78.23834196891191,relu,63-42-27-27,0.0021,constant,0.09,
78.23834196891191,relu,63-42-27-27,0.0041,adaptive,0.0,
78.23834196891191,relu,63-42-27-27,0.0071,adaptive,0.0,
78.06563039723662,tanh,63-18-8-27,0.0011,adaptive,0.075,
78.06563039723662,tanh,63-18-8-27,0.0021,constant,0.015,
78.06563039723662,tanh,63-18-8-27,0.0041,constant,0.015,
78.06563039723662,tanh,63-18-8-27,0.0061,constant,0.03,
78.06563039723662,tanh,63-18-8-27,0.0071,adaptive,0.105,
78.06563039723662,logistic,63-18-27,0.0001,constant,0.0,
78.06563039723662,logistic,63-18-27,0.0061,adaptive,0.0,
78.06563039723662,logistic,63-18-8-27,0.0001,constant,0.06,
78.06563039723662,logistic,63-18-8-27,0.0021,constant,0.045,
78.06563039723662,logistic,63-18-8-27,0.0071,constant,0.03,
78.06563039723662,relu,63-18-27,0.0031,adaptive,0.075,
78.06563039723662,relu,63-18-8-27,0.0031,constant,0.0,
77.89291882556131,tanh,63-18-8-27,0.0001,adaptive,0.06,
77.89291882556131,tanh,63-18-8-27,0.0011,adaptive,0.105,
77.89291882556131,tanh,63-18-8-27,0.0021,constant,0.045,
77.89291882556131,tanh,63-18-8-27,0.0021,constant,0.09,
77.89291882556131,tanh,63-18-8-27,0.0031,adaptive,0.075,
77.89291882556131,tanh,63-18-8-27,0.0071,constant,0.06,
77.89291882556131,tanh,63-42-27-27,0.0011,constant,0.015,
77.89291882556131,logistic,63-18-8-27,0.0021,constant,0.015,
77.89291882556131,logistic,63-18-8-27,0.0021,constant,0.03,
77.89291882556131,logistic,63-18-8-27,0.0031,constant,0.03,
77.89291882556131,logistic,63-18-8-27,0.0061,adaptive,0.09,
77.89291882556131,logistic,63-18-8-27,0.0071,adaptive,0.015,
77.89291882556131,relu,63-18-27,0.0041,constant,0.045,
77.89291882556131,relu,63-18-27,0.0051,adaptive,0.06,
77.89291882556131,relu,63-18-8-27,0.0041,constant,0.015,
77.89291882556131,relu,63-18-8-27,0.0051,adaptive,0.06,
77.89291882556131,relu,63-18-8-27,0.0071,constant,0.075,
77.89291882556131,relu,63-51-39-27,0.0031,constant,0.0,
77.89291882556131,relu,63-42-27-27,0.0011,adaptive,0.03,
77.720207253886,tanh,63-18-8-27,0.0001,constant,0.03,
77.720207253886,tanh,63-18-8-27,0.0051,constant,0.045,
77.720207253886,tanh,63-18-8-27,0.0061,adaptive,0.03,
77.720207253886,logistic,63-18-8-27,0.0011,constant,0.015,
77.720207253886,logistic,63-18-8-27,0.0011,constant,0.03,
77.720207253886,logistic,63-18-8-27,0.0011,constant,0.09,
77.720207253886,logistic,63-18-8-27,0.0031,constant,0.015,
77.720207253886,logistic,63-18-8-27,0.0051,adaptive,0.105,
77.720207253886,logistic,63-51-39-27,0.0011,adaptive,0.0,
77.720207253886,relu,63-18-27,0.0031,adaptive,0.06,
77.720207253886,relu,63-18-27,0.0031,adaptive,0.105,
77.720207253886,relu,63-18-8-27,0.0041,adaptive,0.105,
77.54749568221071,tanh,63-18-8-27,0.0011,constant,0.015,
77.54749568221071,tanh,63-18-8-27,0.0031,constant,0.06,
